Critic_Count,Critic_Score,Developer,EU_Sales,Genre,Global_Sales,JP_Sales,NA_Sales,Name,Other_Sales,Platform,Publisher,Rating,User_Count,User_Score,Year_of_Release
48.0,6.333333333333333,Blitz Games,0.1,Platform,0.37,0.0,0.24000000000000002,Pac-Man World 3,0.04,PS2,Namco Bandai Games,E,27.0,6.166666666666667,2005.0
91.0,7.15,Swordfish Studios,0.13,Shooter,0.4,0.01,0.22,50 Cent: Blood on the Sand,0.05,X360,THQ,M,121.0,6.800000000000001,2009.0
0.0,0.0,Tomy Corporation,0.0,Fighting,0.21,0.21,0.0,Naruto: Clash of Ninja (JP sales),0.01,GC,Tomy Corporation,T,0.0,0.0,2003.0
78.0,9.2,ThatGameCompany,0.13,Adventure,0.21,0.0,0.04,Journey,0.04,PS3,Sony Computer Entertainment Europe,E,1381.0,8.8,2012.0
0.0,0.0,Sony Computer Entertainment,0.18,Misc,0.21,0.0,0.0,SingStar Pop Edition,0.03,PS3,Sony Computer Entertainment,RP,0.0,0.0,2009.0
17.0,7.35,Milestone S.r.l,0.19,Racing,0.4,0.0,0.15000000000000002,SBK X: Superbike World Championship,0.06,PS3,Black Bean Games,E10+,12.0,7.9,2010.0
0.0,0.0,Pioneer LDC,0.0,Adventure,0.21,0.2,0.0,NOëL: NOT DiGITAL,0.01,PS,Pioneer LDC,RP,0.0,0.0,1996.0
0.0,0.0,Namco Bandai Games,0.0,Fighting,0.21,0.21,0.0,Dragon Ball Z Hyper Dimension,0.0,SNES,Namco Bandai Games,E,0.0,0.0,1995.0
12.0,6.8,Ganbarion,0.0,Role-Playing,0.21,0.19,0.02,Dragon Ball: Fusions,0.0,3DS,Namco Bandai Games,T,16.0,7.6,2016.0
7.0,2.6,Osiris Studios,0.08,Fighting,0.21,0.0,0.12,HBO Boxing,0.01,PS,Acclaim Entertainment,E,5.0,4.0,2000.0
0.0,0.0,Electronic Arts,0.03,Misc,0.21,0.0,0.17,Hasbro Family Game Night 3,0.02,X360,Electronic Arts,E,0.0,0.0,2010.0
37.0,7.4,Nippon Ichi Software,0.0,Role-Playing,0.21,0.1,0.09,Disgaea D2: A Brighter Darkness,0.02,PS3,Nippon Ichi Software,T,61.0,8.1,2013.0
0.0,0.0,Square Enix,0.0,Strategy,0.21,0.21,0.0,Front Mission 5: Scars of the War,0.0,PS2,Square Enix,T,0.0,0.0,2005.0
46.0,8.3,Capcom,0.08,Platform,0.21,0.0,0.1,Maximo vs Army of Zin,0.03,PS2,Capcom,T,13.0,7.8,2003.0
0.0,0.0,THQ,0.04,Platform,0.21,0.0,0.16,The Fairly OddParents: Breakin' Da Rules,0.01,GC,THQ,T,0.0,0.0,2003.0
20.0,7.6,Volition Inc.,0.08,Role-Playing,0.21,0.0,0.1,Summoner 2,0.03,PS2,THQ,T,22.0,8.3,2002.0
0.0,0.0,TDK Mediactive,0.08,Platform,0.21,0.0,0.12,The Land Before Time: Big Water Adventure,0.01,PS,TDK Mediactive,T,0.0,0.0,2002.0
0.0,0.0,Sony Computer Entertainment,0.16,Sports,0.21,0.0,0.0,Move Fitness,0.05,PS3,Sony Computer Entertainment,RP,0.0,0.0,2006.3273038028772
0.0,0.0,Zoo Digital Publishing,0.01,Misc,0.21,0.0,0.19,Order Up!,0.02,Wii,Zoo Digital Publishing,RP,0.0,0.0,2008.0
24.0,6.6,Konami,0.07,Adventure,0.3,0.03,0.16999999999999998,Shadow of Destiny,0.03,PS2,Konami Digital Entertainment,T,24.0,8.2,2001.0
0.0,0.0,Sega,0.0,Strategy,0.21,0.21,0.0,Valkyria Chronicles III: Unrecorded Chronicles,0.0,PSP,Sega,T,0.0,0.0,2006.3273038028772
52.0,8.3,Team Ninja,0.01,Action,0.21,0.02,0.16,Ninja Gaiden: Dragon Sword,0.02,DS,Tecmo Koei,T,36.0,7.8,2008.0
0.0,0.0,Interplay,0.04,Fighting,0.21,0.0,0.17,ClayFighter 63 1/3,0.0,N64,Interplay,M,0.0,0.0,1997.0
0.0,0.0,Midway Games,0.04,Racing,0.21,0.0,0.17,Cruis'n Exotica,0.0,N64,Midway Games,RP,0.0,0.0,2000.0
35.0,7.2,Spike Chunsoft,0.01,Action,0.21,0.12,0.06,Danganronpa Another Episode: Ultra Despair Girls,0.02,PSV,Nippon Ichi Software,M,77.0,8.4,2014.0
0.0,0.0,Seta Corporation,0.0,Role-Playing,0.21,0.2,0.0,Bastard!! Utsuro Naru Kamigami no Utsuwa,0.01,PS,Seta Corporation,M,0.0,0.0,1996.0
11.0,8.3,Telltale Games,0.13,Adventure,0.44999999999999996,0.0,0.24000000000000002,The Wolf Among Us,0.07999999999999999,PS4,Telltale Games,M,506.0,8.24,2014.0
51.0,6.7,"Deep Silver, Sproing Interactive Media, Sproing",0.1,Adventure,0.21,0.0,0.09,Cursed Mountain,0.02,Wii,Deep Silver,M,33.0,7.6,2009.0
0.0,0.0,Unknown,0.17,Misc,0.21,0.0,0.0,Now! That's What I Call Music: Dance & Sing,0.04,Wii,Unknown,RP,0.0,0.0,2011.0
0.0,0.0,SNK,0.0,Fighting,0.35,0.34,0.0,The King of Fighters '96,0.01,SAT,SNK,T,0.0,0.0,1996.0
28.0,7.8,Griptonite Games,0.03,Strategy,0.21,0.0,0.16,Age of Empires: Mythologies,0.02,DS,THQ,E10+,20.0,6.9,2008.0
53.0,6.9,n-Space,0.07,Role-Playing,0.21,0.0,0.13,Heroes of Ruin,0.02,3DS,Nintendo,T,50.0,7.4,2012.0
0.0,0.0,Microsoft Game Studios,0.05,Strategy,0.21,0.0,0.14,State of Decay,0.02,XOne,Microsoft Game Studios,E,0.0,0.0,2015.0
43.0,8.0,WayForward,0.01,Platform,0.21,0.0,0.18,A Boy and His Blob,0.01,Wii,Majesco Entertainment,E,35.0,8.7,2009.0
0.0,0.0,Ubisoft,0.01,Adventure,0.21,0.0,0.18,Prince of Persia: Revelations,0.02,PSP,Ubisoft,E10+,0.0,0.0,2005.0
0.0,0.0,On Demand,0.08,Role-Playing,0.21,0.0,0.12,Angel Blade: Neo Tokyo Guardians,0.01,PS,On Demand,RP,0.0,0.0,1997.0
0.0,0.0,SquareSoft,0.08,Role-Playing,0.21,0.0,0.12,Threads of Fate,0.01,PS,SquareSoft,T,0.0,0.0,1999.0
56.0,6.3,2XL Games,0.14,Racing,0.41000000000000003,0.0,0.22,Baja: Edge of Control,0.05,PS3,THQ,E,29.0,6.05,2008.0
0.0,0.0,Sony Computer Entertainment,0.0,Role-Playing,0.21,0.2,0.0,PoPoLoCrois Monogatari II,0.01,PS,Sony Computer Entertainment,RP,0.0,0.0,2000.0
0.0,0.0,Konami Digital Entertainment,0.0,Platform,0.21,0.2,0.0,Famicom Mini: Ganbare Goemon! Karakuri Douchuu,0.01,GBA,Konami Digital Entertainment,RP,0.0,0.0,2004.0
25.0,8.1,Ion Storm,0.08,Action,0.21,0.0,0.1,Deus Ex: The Conspiracy,0.03,PS2,Eidos Interactive,M,49.0,8.9,2002.0
27.0,6.4,Tantalus Interactive,0.04,Shooter,0.21,0.0,0.17,Unreal II: The Awakening,0.01,XB,Atari,M,20.0,5.3,2004.0
17.0,8.5,Electronic Arts,0.08,Racing,0.21,0.0,0.1,Rumble Racing,0.03,PS2,Electronic Arts,E,9.0,8.2,2001.0
45.0,3.8,Artoon,0.0,Action,0.21,0.01,0.18,Vampire Rain,0.01,X360,Microsoft Game Studios,M,44.0,2.9,2007.0
0.0,0.0,Konami Digital Entertainment,0.03,Strategy,0.21,0.07,0.1,Yu-Gi-Oh! 5D's World Championship 2011: Over the Nexus,0.01,DS,Konami Digital Entertainment,RP,0.0,0.0,2011.0
0.0,0.0,Konami Digital Entertainment,0.0,Sports,0.21,0.21,0.0,J-League Winning Eleven 10 + Europa League 06-07,0.0,PS2,Konami Digital Entertainment,RP,0.0,0.0,2006.0
0.0,0.0,Namco Bandai Games,0.0,Role-Playing,0.21,0.21,0.0,Tales of Phantasia: Narikiri Dungeon X,0.0,PSP,Namco Bandai Games,E,0.0,0.0,2010.0
36.0,8.8,Smilebit,0.04,Action,0.21,0.03,0.13,JSRF: Jet Set Radio Future,0.01,XB,Sega,T,102.0,8.2,2002.0
0.0,0.0,Psygnosis,0.08,Racing,0.21,0.0,0.12,Rollcage,0.01,PS,Psygnosis,E,0.0,0.0,1999.0
34.0,7.0,Io Interactive,0.16999999999999998,Action,0.38,0.0,0.14,Hitman: HD Trilogy,0.06,PS3,Square Enix,M,91.0,7.4,2013.0
135.0,7.625,Blue Tongue Entertainment,0.19,Platform,0.65,0.0,0.4,de Blob 2,0.07,PS3,THQ,E10+,89.0,7.725,2011.0
0.0,0.0,Tecmo Koei,0.13,Sports,0.36,0.09,0.1,Champion Jockey: G1 Jockey & Gallop Racer,0.04,PS3,Tecmo Koei,RP,0.0,0.0,2011.0
0.0,0.0,Super X Studios,0.0,Shooter,0.21,0.0,0.19,Greg Hastings Paintball 2,0.01,X360,Majesco Entertainment,E10+,7.0,8.3,2010.0
14.0,6.4,Konami,0.08,Sports,0.21,0.0,0.1,ESPN Winter X Games: Snowboarding 2002,0.03,PS2,Konami Digital Entertainment,T,8.0,7.9,2000.0
34.0,7.6,h.a.n.d. Inc.,0.0,Role-Playing,0.21,0.11,0.09,Final Fantasy Fables: Chocobo's Dungeon,0.01,Wii,Square Enix,E10+,20.0,8.0,2007.0
98.0,7.85,Crystal Dynamics,0.1,Action,0.32,0.0,0.18,Project: Snowblind,0.03,PS2,Eidos Interactive,T,33.0,7.65,2005.0
0.0,0.0,Namco Bandai Games,0.0,Strategy,0.21,0.21,0.0,Super Robot Taisen K,0.0,DS,Namco Bandai Games,E,0.0,0.0,2009.0
7.0,2.8,Midway,0.08,Fighting,0.21,0.0,0.12,Mortal Kombat: Special Forces,0.01,PS,Midway Games,M,17.0,2.4,2000.0
49.0,7.7,Digital Eclipse,0.0,Platform,0.29,0.05,0.21000000000000002,Mega Man Legacy Collection,0.04,3DS,Capcom,E,81.0,6.6,2016.0
10.0,6.1,THQ,0.11000000000000001,Action,0.39,0.0,0.25,The Last Airbender,0.03,Wii,THQ,T,9.0,6.8,2010.0
34.0,6.8,Bongfish,0.01,Sports,0.21,0.0,0.18,StokEd,0.01,X360,Zushi Games,T,19.0,8.6,2009.0
0.0,0.0,Tecmo Koei,0.0,Role-Playing,0.21,0.21,0.0,Shin Megami Tensei: Persona 3 (jp sales),0.0,PS2,Tecmo Koei,RP,0.0,0.0,2006.0
26.0,6.8,Cranky Pants Games,0.08,Action,0.21,0.0,0.1,Evil Dead: Regeneration,0.03,PS2,THQ,M,8.0,8.5,2005.0
0.0,0.0,Acclaim Entertainment,0.04,Fighting,0.31,0.21,0.06,X-Men: Children of the Atom,0.01,SAT,Acclaim Entertainment,RP,0.0,0.0,1995.0
46.0,7.1,EA Canada,0.0,Sports,0.35,0.0,0.32,Tiger Woods PGA Tour,0.03,PSP,Electronic Arts,E,21.0,7.4,2005.0
53.0,8.9,Treyarch,0.1,Sports,0.35,0.0,0.2,NHL 2K3,0.03,PS2,Sega,E,37.0,7.3,2002.0
0.0,0.0,Sony Computer Entertainment,0.0,Adventure,0.21,0.19,0.0,Yarudora Series Vol. 2: Kisetsu wo Dakishimete,0.01,PS,Sony Computer Entertainment,RP,0.0,0.0,1998.0
0.0,0.0,Namco Bandai Games,0.0,Misc,0.21,0.21,0.0,Heisei Kyouiku linkai DS,0.0,DS,Namco Bandai Games,E,0.0,0.0,2006.0
0.0,0.0,THQ,0.06,Misc,0.5700000000000001,0.0,0.45,The Naked Brothers Band: The Video Game,0.04,Wii,THQ,T,0.0,0.0,2008.0
16.0,8.2,Sun-Tec,0.03,Fighting,0.21,0.08,0.09,Final Fight One,0.0,GBA,Ubisoft,E,8.0,7.8,2001.0
61.0,3.55,Robomodo,0.1,Sports,0.45999999999999996,0.0,0.29,Tony Hawk's Pro Skater 5,0.060000000000000005,PS4,Activision,T,581.0,2.375,2015.0
16.0,6.8,Tecmo,0.03,Sports,0.21,0.12,0.04,Gallop Racer 2003: A New Breed,0.01,PS2,Zoo Digital Publishing,E,15.0,8.5,2002.0
11.0,5.4,Alpha Unit,0.03,Action,0.21,0.0,0.16,Frogger 3D,0.01,3DS,Konami Digital Entertainment,E,8.0,5.5,2011.0
46.0,6.9,Brownie Brown,0.03,Role-Playing,0.21,0.05,0.12,Blue Dragon Plus,0.01,DS,Ignition Entertainment,E,15.0,6.5,2008.0
6.0,3.3,Takara,0.04,Action,0.21,0.0,0.16,BeyBlade VForce: Super Tournament Battle,0.01,GC,Atari,E,18.0,7.5,2002.0
0.0,0.0,Nintendo,0.0,Action,0.21,0.21,0.0,Little Battlers eXperience: Baku Boost,0.0,3DS,Nintendo,E,0.0,0.0,2012.0
0.0,0.0,Sega,0.0,Sports,0.21,0.21,0.0,J-League Pro Soccer Club o Tsukurou! 7 Euro Plus,0.0,PSP,Sega,T,0.0,0.0,2011.0
0.0,0.0,Infogrames,0.08,Adventure,0.21,0.0,0.11,Bugs Bunny & Taz: Time Busters,0.01,PS,Infogrames,E,0.0,0.0,2000.0
0.0,0.0,Konami Digital Entertainment,0.0,Action,0.44999999999999996,0.44999999999999996,0.0,Jikkyou Powerful Pro Yakyuu 2012,0.0,PS3,Konami Digital Entertainment,RP,0.0,0.0,2012.0
4.0,5.5,Natsume,0.05,Action,0.21,0.0,0.15,Power Rangers: Wild Force,0.0,GBA,THQ,E,8.0,6.9,2002.0
53.0,6.9,Acquire,0.03,Action,0.32,0.08,0.18,Tenchu: Shadow Assassins,0.02,Wii,Ubisoft,M,42.0,7.6,2008.0
90.0,6.0,Spark Unlimited,0.12,Shooter,0.36999999999999994,0.06999999999999999,0.14,Lost Planet 3,0.03,PS3,Capcom,T,454.0,5.833333333333333,2013.0
5.0,4.0,Full Fat,0.05,Action,0.2,0.0,0.15,Beyblade G-Revolution,0.0,GBA,Atari,E,5.0,7.8,2004.0
0.0,0.0,Nintendo,0.0,Strategy,0.2,0.2,0.0,Trade & Battle: Card Hero,0.0,GB,Nintendo,E,0.0,0.0,2000.0
33.0,5.7,Capcom,0.08,Fighting,0.2,0.0,0.1,Capcom Fighting Evolution,0.03,PS2,Capcom,T,5.0,4.8,2004.0
45.0,7.300000000000001,Ubisoft Montreal,0.17,Action,0.28,0.0,0.07,Assassin's Creed The Ezio Collection,0.04,PS4,Ubisoft,M,73.0,7.5,2016.0
0.0,0.0,Namco Bandai Games,0.0,Strategy,0.2,0.2,0.0,SD Gundam GNext,0.0,SNES,Namco Bandai Games,E,0.0,0.0,1995.0
0.0,0.0,Atari,0.09,Sports,0.23,0.0,0.12000000000000001,Backyard NFL Football 2006,0.03,PS2,Atari,E,0.0,0.0,2005.0
0.0,0.0,Level 5,0.0,Puzzle,0.2,0.2,0.0,Sloane to MacHale no Nazo no Monogatari,0.0,DS,Level 5,T,0.0,0.0,2009.0
73.0,7.199999999999999,PlatinumGames,0.05,Action,0.37,0.08,0.22,Anarchy Reigns,0.03,PS3,Sega,M,211.0,8.05,2012.0
31.0,3.3,Bec,0.0,Simulation,0.2,0.14,0.06,Mobile Suit Gundam: Crossfire,0.01,PS3,Namco Bandai Games,T,47.0,5.1,2006.0
0.0,0.0,Capcom,0.0,Action,0.21000000000000002,0.21000000000000002,0.0,Sengoku Basara 2 Heroes,0.0,PS2,Capcom,T,0.0,0.0,2007.0
0.0,0.0,Sony Computer Entertainment,0.02,Misc,0.2,0.0,0.0,Buzz! The Schools Quiz,0.19,PS2,Sony Computer Entertainment,RP,0.0,0.0,2008.0
31.0,6.8,Konami,0.05,Strategy,0.2,0.07,0.06,Suikoden Tactics,0.02,PS2,Konami Digital Entertainment,T,17.0,8.6,2005.0
22.0,6.9,CCP,0.19,Role-Playing,0.2,0.0,0.0,EVE Online,0.01,PC,CCP,T,280.0,7.5,2003.0
21.0,8.9,Sonic Team,0.0,Role-Playing,0.2,0.2,0.0,Phantasy Star Online,0.0,DC,Sega,T,33.0,9.1,2000.0
33.0,6.9,Hitmaker,0.04,Racing,0.2,0.02,0.14,Crazy Taxi 3: High Roller,0.01,XB,Sega,T,13.0,8.5,2002.0
0.0,0.0,Konami Digital Entertainment,0.0,Sports,0.2,0.2,0.0,International Superstar Soccer 2000,0.0,PS2,Konami Digital Entertainment,RP,0.0,0.0,2000.0
0.0,0.0,Zoo Digital Publishing,0.05,Misc,0.2,0.0,0.15,CandyLand / Chutes & Ladders / Memory,0.0,GBA,Zoo Digital Publishing,RP,0.0,0.0,2005.0
6.0,6.0,Crave,0.09,Misc,0.25,0.0,0.13,The Bible Game,0.03,PS2,Crave Entertainment,E,35.0,4.050000000000001,2005.0
0.0,0.0,BPS,0.0,Racing,0.2,0.2,0.0,Drift King Shutokou Battle '94,0.0,SNES,BPS,RP,0.0,0.0,1994.0
0.0,0.0,Sega,0.0,Role-Playing,0.2,0.2,0.0,Shining Blade,0.0,PSP,Sega,T,0.0,0.0,2012.0
0.0,0.0,Mindscape,0.19,Misc,0.2,0.0,0.0,The Ultimate Red Ball Challenge,0.01,Wii,Mindscape,RP,0.0,0.0,2009.0
30.0,6.4,Terminal Reality,0.08,Fighting,0.27,0.0,0.17,The King of Fighters Collection: The Orochi Saga,0.03,PS2,Ignition Entertainment,T,13.0,7.75,2006.0
0.0,0.0,Crave Entertainment,0.08,Sports,0.32,0.0,0.21000000000000002,PBR: Out of the Chute,0.04,PS2,Crave Entertainment,RP,0.0,0.0,2008.0
0.0,0.0,Konami Digital Entertainment,0.0,Sports,0.2,0.2,0.0,Jikkyou Powerful Pro Yakyuu 10 Chou Ketteiban: 2003 Memorial,0.0,PS2,Konami Digital Entertainment,RP,0.0,0.0,2003.0
10.0,5.1,Behaviour Interactive,0.07,Simulation,0.27,0.0,0.18000000000000002,Disney's Planes,0.03,WiiU,Disney Interactive Studios,E,15.0,4.8,2013.0
0.0,0.0,Ratbag,0.08,Racing,0.2,0.0,0.1,Saturday Night Speedway,0.03,PS2,Play It,E,7.0,8.7,2004.0
0.0,0.0,NCS,0.0,Strategy,0.2,0.2,0.0,Langrisser III,0.0,SAT,NCS,RP,0.0,0.0,1996.0
36.0,6.2,Rebellion,0.16999999999999998,Shooter,0.31,0.0,0.1,Zombie Army Trilogy,0.04,PS4,Rebellion Developments,M,128.0,7.0,2015.0
0.0,0.0,Ubisoft,0.08,Adventure,0.2,0.0,0.1,CSI: Deadly Intent,0.02,X360,Ubisoft,E10+,0.0,0.0,2009.0
0.0,0.0,SNK,0.0,Fighting,0.2,0.2,0.0,Samurai Spirits (CD),0.0,NG,SNK,T,0.0,0.0,1994.0
37.0,6.3,"SCEA, Think and Feel",0.0,Fighting,0.2,0.0,0.18,The Con,0.02,PSP,Sony Computer Entertainment,T,16.0,7.3,2005.0
94.0,7.2,Edge of Reality,0.11,Platform,0.35000000000000003,0.0,0.21000000000000002,Pitfall: The Lost Expedition,0.03,PS2,Activision,E,24.0,8.433333333333334,2004.0
0.0,0.0,Mindscape,0.2,Misc,0.2,0.0,0.0,Deal or No Deal: The Banker is Back!,0.0,DS,Mindscape,RP,0.0,0.0,2008.0
0.0,0.0,THQ,0.05,Sports,0.2,0.0,0.14,Rocket Power: Zero Gravity Zone,0.0,GBA,THQ,T,0.0,0.0,2003.0
77.0,6.65,From Software,0.03,Role-Playing,0.39,0.0,0.33,Enchanted Arms,0.04,PS3,Ubisoft,T,100.0,6.4,2007.0
19.0,7.5,Atari,0.07,Racing,0.2,0.02,0.09,Le Mans 24 Hours,0.02,PS2,Infogrames,E,9.0,7.6,2001.0
44.0,5.3,Nippon Ichi Software,0.03,Role-Playing,0.29000000000000004,0.15000000000000002,0.09000000000000001,The Witch and the Hundred Knight,0.03,PS3,Nippon Ichi Software,T,80.0,7.5,2013.0
0.0,0.0,Sega,0.11,Sports,0.34,0.0,0.2,ESPN MLB Baseball,0.03,PS2,Sega,T,0.0,0.0,2004.0
0.0,0.0,SquareSoft,0.0,Fighting,0.2,0.2,0.0,All Star Pro-Wrestling,0.0,PS2,SquareSoft,T,0.0,0.0,2000.0
16.0,5.7,Bec,0.0,Role-Playing,0.2,0.0,0.19,Dragon Ball Z: Harukanaru Densetsu,0.02,DS,Namco Bandai Games,E,10.0,6.2,2007.0
8.0,8.2,TOSE,0.05,Simulation,0.2,0.0,0.14,Harvest Moon: More Friends of Mineral Town,0.0,GBA,Ubisoft,E,40.0,9.2,2003.0
0.0,0.0,Marvelous Interactive,0.0,Simulation,0.2,0.2,0.0,Story of Seasons: Good Friends of the Three Villages,0.0,3DS,Marvelous Interactive,RP,0.0,0.0,2016.0
0.0,0.0,Namco Bandai Games,0.0,Shooter,0.2,0.2,0.0,Mobile Suit Gundam Side Story II: Aoi o Uketsugu Mono,0.0,SAT,Namco Bandai Games,E,0.0,0.0,1996.0
0.0,0.0,Sega,0.0,Action,0.2,0.2,0.0,Kurohyou 2: Ryu ga Gotoku Ashura Hen,0.0,PSP,Sega,T,0.0,0.0,2012.0
38.0,6.7,Studio Saizensen,0.0,Action,0.2,0.03,0.16,Code of Princess,0.01,3DS,Agatsuma Entertainment,T,73.0,7.6,2012.0
0.0,0.0,Sega,0.0,Role-Playing,0.2,0.2,0.0,7th Dragon 2020,0.0,PSP,Sega,T,0.0,0.0,2011.0
0.0,0.0,Namco Bandai Games,0.0,Misc,0.2,0.2,0.0,Taiko no Tatsujin: Waku Waku Anime Matsuri,0.0,PS2,Namco Bandai Games,E,0.0,0.0,2003.0
0.0,0.0,Nordic Games,0.18,Misc,0.2,0.0,0.0,We Sing Robbie Williams,0.03,Wii,Nordic Games,RP,0.0,0.0,2010.0
27.0,5.2,Ubisoft Annecy,0.02,Role-Playing,0.2,0.01,0.16,Dark Messiah of Might and Magic Elements,0.02,X360,Ubisoft,M,48.0,7.0,2008.0
6.0,5.3,Pyro Studios,0.01,Action,0.2,0.0,0.17,Planet 51,0.02,Wii,Sega,E,4.0,5.8,2009.0
67.0,5.25,WideScreen Games,0.1,Shooter,0.31,0.0,0.18,Dead to Rights II,0.03,PS2,Electronic Arts,M,12.0,6.35,2005.0
0.0,0.0,ArtDink,0.04,Role-Playing,0.2,0.09,0.06,Ogre Battle Saga Episode Five: The March of the Black Queen,0.01,PS,ArtDink,RP,0.0,0.0,1996.0
0.0,0.0,Sony Computer Entertainment,0.17,Action,0.2,0.0,0.0,The Heavy Rain and Beyond: Two Souls Collection,0.03,PS4,Sony Computer Entertainment,RP,0.0,0.0,2016.0
45.0,3.6,SCE Japan Studio,0.09,Action,0.2,0.01,0.06,Kung Fu Rider,0.03,PS3,Sony Computer Entertainment,E10+,21.0,3.7,2010.0
0.0,0.0,Interplay,0.08,Shooter,0.2,0.0,0.11,MDK,0.01,PS,Interplay,M,0.0,0.0,1997.0
33.0,6.3,Gaming Minds Studios,0.07,Simulation,0.2,0.0,0.11,DarkStar One: Broken Alliance,0.02,X360,Kalypso Media,T,19.0,7.2,2010.0
73.0,6.6499999999999995,Milestone S.r.l,0.26,Racing,0.36,0.01,0.02,WRC: FIA World Rally Championship,0.06,PS3,Black Bean Games,E,27.0,6.1000000000000005,2006.3273038028772
54.0,9.0,Vanillaware,0.06999999999999999,Role-Playing,0.4,0.19,0.11000000000000001,Odin Sphere: Leifthrasir,0.04,PS4,Nippon Ichi Software,T,290.0,7.7,2016.0
33.0,5.7,Namco Bandai Games,0.08,Misc,0.2,0.0,0.1,Body and Brain Connection,0.02,X360,Namco Bandai Games,E,4.0,4.8,2010.0
0.0,0.0,Sony Computer Entertainment,0.08,Racing,0.2,0.0,0.11,Speed Punks,0.01,PS,Sony Computer Entertainment,RP,0.0,0.0,1998.0
25.0,6.5,Media Vision,0.03,Action,0.2,0.03,0.12,Dragon Ball: Revenge of King Piccolo,0.02,Wii,Namco Bandai Games,E10+,15.0,7.3,2009.0
0.0,0.0,Falcom Corporation,0.0,Role-Playing,0.26,0.26,0.0,The Legend of Heroes VII: The Trail of Blue,0.0,PSP,Falcom Corporation,RP,0.0,0.0,2011.0
46.0,7.5,PlatinumGames,0.05,Role-Playing,0.2,0.07,0.06,Infinite Space,0.01,DS,Sega,T,61.0,9.0,2009.0
0.0,0.0,Gremlin Interactive Ltd,0.04,Shooter,0.2,0.0,0.16,Body Harvest,0.0,N64,Gremlin Interactive Ltd,RP,0.0,0.0,1998.0
0.0,0.0,Midway Games,0.04,Racing,0.2,0.0,0.16,San Francisco Rush 2049,0.0,N64,Midway Games,RP,0.0,0.0,2000.0
0.0,0.0,Banpresto,0.0,Strategy,0.2,0.2,0.0,Super Robot Taisen 64,0.0,N64,Banpresto,RP,0.0,0.0,1999.0
0.0,0.0,Atlus,0.04,Sports,0.2,0.0,0.16,Snowboard Kids,0.0,N64,Atlus,T,0.0,0.0,1996.0
0.0,0.0,Namco Bandai Games,0.0,Sports,0.2,0.17,0.0,Famista 64,0.03,N64,Namco Bandai Games,E,0.0,0.0,2006.3273038028772
0.0,0.0,Titus,0.13,Racing,0.2,0.0,0.06,Roadsters 99,0.01,N64,Titus,RP,0.0,0.0,1999.0
0.0,0.0,Activision,0.02,Puzzle,0.2,0.05,0.13,Magical Tetris Challenge,0.0,N64,Activision,T,0.0,0.0,1997.0
0.0,0.0,Kemco,0.04,Sports,0.2,0.0,0.16,Twisted Edge Extreme Snowboarding,0.0,N64,Kemco,T,0.0,0.0,1998.0
0.0,0.0,Activision,0.04,Platform,0.2,0.0,0.16,Disney's Tarzan,0.0,N64,Activision,T,0.0,0.0,2000.0
5.0,4.0,Bethesda Softworks,0.04,Racing,0.2,0.0,0.15,IHRA Drag Racing 2004,0.01,XB,Bethesda Softworks,E,7.0,7.4,2003.0
0.0,0.0,Sega,0.0,Role-Playing,0.2,0.2,0.0,Shining Hearts,0.0,PSP,Sega,T,0.0,0.0,2010.0
42.0,6.4,Arika,0.07,Fighting,0.2,0.05,0.06,Tekken 3D: Prime Edition,0.01,3DS,Nintendo,T,39.0,5.9,2012.0
0.0,0.0,Sony Computer Entertainment,0.16,Misc,0.2,0.0,0.0,SingStar: Back to the 80s,0.04,PS3,Sony Computer Entertainment,RP,0.0,0.0,2011.0
0.0,0.0,Sammy Corporation,0.0,Misc,0.2,0.2,0.0,Jissen Pachi-Slot Hisshouhou! Aladdin A,0.0,PS2,Sammy Corporation,RP,0.0,0.0,2002.0
0.0,0.0,Tecmo Koei,0.0,Strategy,0.2,0.19,0.0,Nobunaga no Yabou: Reppuuden,0.01,PS,Tecmo Koei,RP,0.0,0.0,1999.0
0.0,0.0,SquareSoft,0.0,Role-Playing,0.2,0.2,0.0,Treasure Hunter G,0.0,SNES,SquareSoft,T,0.0,0.0,1996.0
0.0,0.0,Sega,0.0,Shooter,0.2,0.2,0.0,Wing Arms,0.0,SAT,Sega,T,0.0,0.0,1994.0
50.0,6.666666666666667,Gaijin Entertainment,0.12,Simulation,0.39,0.0,0.22999999999999998,Apache: Air Assault,0.04,PS3,Activision,T,61.0,6.666666666666667,2010.0
0.0,0.0,Konami Digital Entertainment,0.0,Sports,0.46,0.46,0.0,Pro Yaky? Spirits 2013,0.0,PS3,Konami Digital Entertainment,RP,0.0,0.0,2013.0
0.0,0.0,Sony Computer Entertainment,0.01,Misc,0.2,0.16,0.02,Namco Museum Vol.4,0.01,PS,Sony Computer Entertainment,RP,0.0,0.0,1996.0
65.0,7.4,Namco,0.02,Racing,0.2,0.07,0.1,Ridge Racer 6,0.01,X360,Namco Bandai Games,E,28.0,7.1,2005.0
0.0,0.0,Ubisoft,0.2,Misc,0.2,0.0,0.0,My Secret World by Imagine,0.0,DS,Ubisoft,E,5.0,8.8,2008.0
30.0,5.55,KCE Studios,0.08,Action,0.26,0.0,0.15000000000000002,Teenage Mutant Ninja Turtles 3: Mutant Nightmare,0.03,PS2,Konami Digital Entertainment,E10+,15.0,7.0,2005.0
